,case_no,subcase_no,case_count,node_count,p_node_fail_min,p_node_fail_max,retires_min,retires_max,path_len,path_count,sla
729,15,30,50,25,0.01,0.3,1,2,2000,1,0.0021687110417436127
730,15,31,50,25,0.01,0.3,1,2,2000,1,0.9943129344769183
731,15,32,50,25,0.01,0.3,1,2,2000,1,0.9645792795484041
732,15,33,50,25,0.01,0.3,1,2,2000,1,0.6135344419655231
733,15,34,50,25,0.01,0.3,1,2,2000,1,0.23614355802649156
734,15,35,50,25,0.01,0.3,1,2,2000,1,0.7311702694782151
735,15,36,50,25,0.01,0.3,1,2,2000,1,0.7225841982651295
736,15,37,50,25,0.01,0.3,1,2,2000,1,0.8438630437573607
737,15,38,50,25,0.01,0.3,1,2,2000,1,0.8886696863239957
738,15,39,50,25,0.01,0.3,1,2,2000,1,0.3774703541286036
739,15,40,50,25,0.01,0.3,1,2,2000,1,0.4438816660038275
740,15,41,50,25,0.01,0.3,1,2,2000,1,0.9746437990095402
741,15,42,50,25,0.01,0.3,1,2,2000,1,0.00012654366689914004
742,15,43,50,25,0.01,0.3,1,2,2000,1,0.9959263547536417
743,15,44,50,25,0.01,0.3,1,2,2000,1,0.009507468611077917
744,15,45,50,25,0.01,0.3,1,2,2000,1,0.6888698366844671
745,15,46,50,25,0.01,0.3,1,2,2000,1,0.8430207005466529
746,15,47,50,25,0.01,0.3,1,2,2000,1,0.002389136964120876
747,15,48,50,25,0.01,0.3,1,2,2000,1,0.00010425904365222584
748,15,49,50,25,0.01,0.3,1,2,2000,1,0.07961630239427371
749,15,50,50,25,0.01,0.3,1,2,2000,1,0.22804373548888407
750,16,1,50,25,0.01,0.3,1,2,2000,1,0.006698357402363927
751,16,2,50,25,0.01,0.3,1,2,2000,1,7.419552323417937e-08
752,16,3,50,25,0.01,0.3,1,2,2000,1,2.1829129466106042e-05
753,16,4,50,25,0.01,0.3,1,2,2000,1,3.947797029625685e-06
754,16,5,50,25,0.01,0.3,1,2,2000,1,0.0004343660128009908
755,16,6,50,25,0.01,0.3,1,2,2000,1,1.5172648739966653e-07
756,16,7,50,25,0.01,0.3,1,2,2000,1,8.080321649053053e-09
757,16,8,50,25,0.01,0.3,1,2,2000,1,0.0005023731680577621
758,16,9,50,25,0.01,0.3,1,2,2000,1,7.203390111034455e-05
759,16,10,50,25,0.01,0.3,1,2,2000,1,8.07636742676373e-06
760,16,11,50,25,0.01,0.3,1,2,2000,1,1.344544860128746e-07
761,16,12,50,25,0.01,0.3,1,2,2000,1,0.00013452514047371274
762,16,13,50,25,0.01,0.3,1,2,2000,1,0.000884245515717207
763,16,14,50,25,0.01,0.3,1,2,2000,1,3.2042638676421614e-06
764,16,15,50,25,0.01,0.3,1,2,2000,1,0.00018361106211948396
765,16,16,50,25,0.01,0.3,1,2,2000,1,1.3531293431964737e-05
766,16,17,50,25,0.01,0.3,1,2,2000,1,0.02821835459493418
767,16,18,50,25,0.01,0.3,1,2,2000,1,1.9265962713875124e-09
768,16,19,50,25,0.01,0.3,1,2,2000,1,0.00016829476658661814
769,16,20,50,25,0.01,0.3,1,2,2000,1,1.5581503948231722e-05
770,16,21,50,25,0.01,0.3,1,2,2000,1,0.0008126385440274043
771,16,22,50,25,0.01,0.3,1,2,2000,1,2.8089681706589527e-10
772,16,23,50,25,0.01,0.3,1,2,2000,1,2.422574580063481e-05
773,16,24,50,25,0.01,0.3,1,2,2000,1,2.6610017768260038e-06
774,16,25,50,25,0.01,0.3,1,2,2000,1,1.2976528040238776e-06
775,16,26,50,25,0.01,0.3,1,2,2000,1,0.037457136299889934
776,16,27,50,25,0.01,0.3,1,2,2000,1,2.1710036821481757e-05
777,16,28,50,25,0.01,0.3,1,2,2000,1,6.169904775466223e-07
778,16,29,50,25,0.01,0.3,1,2,2000,1,0.025694641644401044
779,16,30,50,25,0.01,0.3,1,2,2000,1,2.024774977256123e-10
780,16,31,50,25,0.01,0.3,1,2,2000,1,0.01582585420020712
781,16,32,50,25,0.01,0.3,1,2,2000,1,0.001397717608564711
782,16,33,50,25,0.01,0.3,1,2,2000,1,1.186818578838411e-05
783,16,34,50,25,0.01,0.3,1,2,2000,1,0.00026237788595420355
784,16,35,50,25,0.01,0.3,1,2,2000,1,2.74727455108087e-06
785,16,36,50,25,0.01,0.3,1,2,2000,1,1.5094723918692517e-06
786,16,37,50,25,0.01,0.3,1,2,2000,1,2.1039172146984143e-05
787,16,38,50,25,0.01,0.3,1,2,2000,1,4.26712041100381e-06
788,16,39,50,25,0.01,0.3,1,2,2000,1,0.036602709040029234
789,16,40,50,25,0.01,0.3,1,2,2000,1,1.0538541242528048e-06
790,16,41,50,25,0.01,0.3,1,2,2000,1,2.0189541403007483e-08
791,16,42,50,25,0.01,0.3,1,2,2000,1,6.849616778414255e-09
792,16,43,50,25,0.01,0.3,1,2,2000,1,0.014430093986244204
793,16,44,50,25,0.01,0.3,1,2,2000,1,8.396045159035627e-05
794,16,45,50,25,0.01,0.3,1,2,2000,1,4.1698295766205545e-09
795,16,46,50,25,0.01,0.3,1,2,2000,1,0.03259603110581302
796,16,47,50,25,0.01,0.3,1,2,2000,1,0.0002691246011347287
797,16,48,50,25,0.01,0.3,1,2,2000,1,4.510654341176092e-05
798,16,49,50,25,0.01,0.3,1,2,2000,1,2.1158264849719932e-06
799,16,50,50,25,0.01,0.3,1,2,2000,1,1.9906336915279634e-09
800,17,1,50,25,0.01,0.3,1,2,2000,1,1.1549461507892324e-14
801,17,2,50,25,0.01,0.3,1,2,2000,1,4.173458995886456e-14
802,17,3,50,25,0.01,0.3,1,2,2000,1,2.1731655274965992e-20
803,17,4,50,25,0.01,0.3,1,2,2000,1,6.534138261451009e-16
804,17,5,50,25,0.01,0.3,1,2,2000,1,1.0913432284968696e-20
805,17,6,50,25,0.01,0.3,1,2,2000,1,3.991560277672384e-20
806,17,7,50,25,0.01,0.3,1,2,2000,1,6.968865845487479e-15
807,17,8,50,25,0.01,0.3,1,2,2000,1,4.306970046871759e-18
808,17,9,50,25,0.01,0.3,1,2,2000,1,5.1689563382341514e-14
809,17,10,50,25,0.01,0.3,1,2,2000,1,1.4639117918036497e-11
810,17,11,50,25,0.01,0.3,1,2,2000,1,3.396851266662174e-13
811,17,12,50,25,0.01,0.3,1,2,2000,1,2.1542920536540138e-20
812,17,13,50,25,0.01,0.3,1,2,2000,1,7.708764790288921e-22
813,17,14,50,25,0.01,0.3,1,2,2000,1,5.310016558655929e-30
814,17,15,50,25,0.01,0.3,1,2,2000,1,2.275241849285237e-37
815,17,16,50,25,0.01,0.3,1,2,2000,1,1.9377387746782205e-09
816,17,17,50,25,0.01,0.3,1,2,2000,1,1.5489518486425254e-14
817,17,18,50,25,0.01,0.3,1,2,2000,1,3.614121721668732e-23
818,17,19,50,25,0.01,0.3,1,2,2000,1,8.983159945211274e-21
819,17,20,50,25,0.01,0.3,1,2,2000,1,9.673367817201444e-19
820,17,21,50,25,0.01,0.3,1,2,2000,1,2.9555304030397075e-10
821,17,22,50,25,0.01,0.3,1,2,2000,1,4.143086688536254e-16
822,17,23,50,25,0.01,0.3,1,2,2000,1,1.3860486949354226e-19
823,17,24,50,25,0.01,0.3,1,2,2000,1,1.0744955941482369e-24
824,17,25,50,25,0.01,0.3,1,2,2000,1,3.516811010327636e-30
825,17,26,50,25,0.01,0.3,1,2,2000,1,4.178408242883931e-13
826,17,27,50,25,0.01,0.3,1,2,2000,1,4.277434328297043e-21
827,17,28,50,25,0.01,0.3,1,2,2000,1,3.2810468851470547e-12
828,17,29,50,25,0.01,0.3,1,2,2000,1,1.3003147737799231e-19
829,17,30,50,25,0.01,0.3,1,2,2000,1,1.2233539597360926e-10
830,17,31,50,25,0.01,0.3,1,2,2000,1,2.5812714953802277e-36
831,17,32,50,25,0.01,0.3,1,2,2000,1,9.792410065317768e-15
832,17,33,50,25,0.01,0.3,1,2,2000,1,2.058385119252304e-13
833,17,34,50,25,0.01,0.3,1,2,2000,1,3.126467640275168e-16
834,17,35,50,25,0.01,0.3,1,2,2000,1,3.102581630996111e-14
835,17,36,50,25,0.01,0.3,1,2,2000,1,2.093938790464334e-12
836,17,37,50,25,0.01,0.3,1,2,2000,1,9.894278487465187e-29
837,17,38,50,25,0.01,0.3,1,2,2000,1,2.1967289049703152e-21
838,17,39,50,25,0.01,0.3,1,2,2000,1,1.9290336537831282e-20
839,17,40,50,25,0.01,0.3,1,2,2000,1,7.772666983314782e-48
840,17,41,50,25,0.01,0.3,1,2,2000,1,1.1126087387855843e-11
841,17,42,50,25,0.01,0.3,1,2,2000,1,2.4670613632864235e-07
842,17,43,50,25,0.01,0.3,1,2,2000,1,1.8879864092670024e-23
843,17,44,50,25,0.01,0.3,1,2,2000,1,3.570941236163368e-11
844,17,45,50,25,0.01,0.3,1,2,2000,1,1.1874792764415219e-20
845,17,46,50,25,0.01,0.3,1,2,2000,1,4.392118520043321e-15
846,17,47,50,25,0.01,0.3,1,2,2000,1,2.043008933763733e-08
847,17,48,50,25,0.01,0.3,1,2,2000,1,3.652692463536069e-15
848,17,49,50,25,0.01,0.3,1,2,2000,1,4.000239445361336e-13
849,17,50,50,25,0.01,0.3,1,2,2000,1,1.430127093124137e-27
850,18,1,50,25,0.01,0.3,1,2,2000,1,0.0002838181767962093
851,18,2,50,25,0.01,0.3,1,2,2000,1,2.2776449888622273e-05
852,18,3,50,25,0.01,0.3,1,2,2000,1,0.005730292543187073
853,18,4,50,25,0.01,0.3,1,2,2000,1,1.1698827656482302e-05
854,18,5,50,25,0.01,0.3,1,2,2000,1,3.263499311676909e-08
855,18,6,50,25,0.01,0.3,1,2,2000,1,1.5508877085052998e-05
856,18,7,50,25,0.01,0.3,1,2,2000,1,0.001731293465782749
857,18,8,50,25,0.01,0.3,1,2,2000,1,6.704332570575268e-08
858,18,9,50,25,0.01,0.3,1,2,2000,1,4.6689122536173004e-06
859,18,10,50,25,0.01,0.3,1,2,2000,1,4.758016119765949e-09
860,18,11,50,25,0.01,0.3,1,2,2000,1,3.5297163497836725e-06
861,18,12,50,25,0.01,0.3,1,2,2000,1,0.0003613838726778339
862,18,13,50,25,0.01,0.3,1,2,2000,1,1.0936250743597929e-08
863,18,14,50,25,0.01,0.3,1,2,2000,1,3.810915632362942e-08
864,18,15,50,25,0.01,0.3,1,2,2000,1,0.0032947242933602985
865,18,16,50,25,0.01,0.3,1,2,2000,1,1.1859110628916976e-12
866,18,17,50,25,0.01,0.3,1,2,2000,1,1.3473664517926214e-08
867,18,18,50,25,0.01,0.3,1,2,2000,1,3.6856175349022345e-09
868,18,19,50,25,0.01,0.3,1,2,2000,1,3.631835497424329e-14
869,18,20,50,25,0.01,0.3,1,2,2000,1,0.0003744313936808293
870,18,21,50,25,0.01,0.3,1,2,2000,1,6.882301577011974e-16
871,18,22,50,25,0.01,0.3,1,2,2000,1,8.058440832298609e-17
872,18,23,50,25,0.01,0.3,1,2,2000,1,0.00200030578726995
873,18,24,50,25,0.01,0.3,1,2,2000,1,4.138102216152307e-12
874,18,25,50,25,0.01,0.3,1,2,2000,1,0.0009178384745182708
875,18,26,50,25,0.01,0.3,1,2,2000,1,2.7953700460961577e-05
876,18,27,50,25,0.01,0.3,1,2,2000,1,2.861714062991226e-08
877,18,28,50,25,0.01,0.3,1,2,2000,1,2.0647540929695124e-08
878,18,29,50,25,0.01,0.3,1,2,2000,1,1.3172790161801867e-08
879,18,30,50,25,0.01,0.3,1,2,2000,1,5.4429423658778886e-05
880,18,31,50,25,0.01,0.3,1,2,2000,1,7.470253524241937e-06
881,18,32,50,25,0.01,0.3,1,2,2000,1,1.6526234235656078e-07
882,18,33,50,25,0.01,0.3,1,2,2000,1,0.0020129757736858126
883,18,34,50,25,0.01,0.3,1,2,2000,1,0.002735529946485351
884,18,35,50,25,0.01,0.3,1,2,2000,1,0.0004915639878872075
885,18,36,50,25,0.01,0.3,1,2,2000,1,2.0061677177791196e-06
886,18,37,50,25,0.01,0.3,1,2,2000,1,2.3831725222611775e-06
887,18,38,50,25,0.01,0.3,1,2,2000,1,1.040879623400572e-20
888,18,39,50,25,0.01,0.3,1,2,2000,1,3.2972903572040848e-06
889,18,40,50,25,0.01,0.3,1,2,2000,1,3.907104102722378e-05
890,18,41,50,25,0.01,0.3,1,2,2000,1,3.248309460532361e-06
891,18,42,50,25,0.01,0.3,1,2,2000,1,6.957041137376842e-10
892,18,43,50,25,0.01,0.3,1,2,2000,1,7.568684674029758e-09
893,18,44,50,25,0.01,0.3,1,2,2000,1,4.88280087703526e-06
894,18,45,50,25,0.01,0.3,1,2,2000,1,7.985049872865474e-09
895,18,46,50,25,0.01,0.3,1,2,2000,1,6.817137293151876e-06
896,18,47,50,25,0.01,0.3,1,2,2000,1,3.0304343011423843e-07
897,18,48,50,25,0.01,0.3,1,2,2000,1,1.3248906507910659e-09
898,18,49,50,25,0.01,0.3,1,2,2000,1,5.956743350327478e-07
899,18,50,50,25,0.01,0.3,1,2,2000,1,1.6334960274644886e-05
900,19,1,50,25,0.01,0.3,1,2,2000,1,4.4417397461012667e-44
901,19,2,50,25,0.01,0.3,1,2,2000,1,6.218893434582585e-60
902,19,3,50,25,0.01,0.3,1,2,2000,1,1.4119731104956796e-32
903,19,4,50,25,0.01,0.3,1,2,2000,1,5.334676959428075e-35
904,19,5,50,25,0.01,0.3,1,2,2000,1,1.2480202024205431e-51
905,19,6,50,25,0.01,0.3,1,2,2000,1,1.0566437395982987e-43
906,19,7,50,25,0.01,0.3,1,2,2000,1,4.0790210640397593e-35
907,19,8,50,25,0.01,0.3,1,2,2000,1,1.8909849917238555e-27
908,19,9,50,25,0.01,0.3,1,2,2000,1,2.9205725417682898e-46
909,19,10,50,25,0.01,0.3,1,2,2000,1,6.430867848787358e-39
910,19,11,50,25,0.01,0.3,1,2,2000,1,4.226002238840399e-53
911,19,12,50,25,0.01,0.3,1,2,2000,1,7.889831735788327e-64
912,19,13,50,25,0.01,0.3,1,2,2000,1,3.6847720248903395e-57
913,19,14,50,25,0.01,0.3,1,2,2000,1,1.282663757911785e-69
914,19,15,50,25,0.01,0.3,1,2,2000,1,2.2370855289867215e-31
915,19,16,50,25,0.01,0.3,1,2,2000,1,1.4077543674042122e-67
916,19,17,50,25,0.01,0.3,1,2,2000,1,1.2864014312575795e-34
917,19,18,50,25,0.01,0.3,1,2,2000,1,6.75938043846677e-31
918,19,19,50,25,0.01,0.3,1,2,2000,1,1.938644912393956e-35
919,19,20,50,25,0.01,0.3,1,2,2000,1,1.0486552861924629e-20
920,19,21,50,25,0.01,0.3,1,2,2000,1,2.423605979700164e-101
921,19,22,50,25,0.01,0.3,1,2,2000,1,6.39550630725771e-125
922,19,23,50,25,0.01,0.3,1,2,2000,1,1.0815206538687814e-144
923,19,24,50,25,0.01,0.3,1,2,2000,1,4.792685976612651e-66
924,19,25,50,25,0.01,0.3,1,2,2000,1,1.1891342727072308e-172
925,19,26,50,25,0.01,0.3,1,2,2000,1,1.1739324424294509e-92
926,19,27,50,25,0.01,0.3,1,2,2000,1,7.245215462133847e-118
927,19,28,50,25,0.01,0.3,1,2,2000,1,1.847162409586833e-67
928,19,29,50,25,0.01,0.3,1,2,2000,1,2.128109932442344e-97
929,19,30,50,25,0.01,0.3,1,2,2000,1,3.92407515663791e-20
930,19,31,50,25,0.01,0.3,1,2,2000,1,8.141781195447478e-188
931,19,32,50,25,0.01,0.3,1,2,2000,1,4.0917098765724144e-52
932,19,33,50,25,0.01,0.3,1,2,2000,1,7.964193181496811e-68
933,19,34,50,25,0.01,0.3,1,2,2000,1,8.785483167904007e-84
934,19,35,50,25,0.01,0.3,1,2,2000,1,3.54566913560064e-61
935,19,36,50,25,0.01,0.3,1,2,2000,1,6.152072702457136e-56
936,19,37,50,25,0.01,0.3,1,2,2000,1,1.1431220089648184e-35
937,19,38,50,25,0.01,0.3,1,2,2000,1,3.535014177477628e-48
938,19,39,50,25,0.01,0.3,1,2,2000,1,3.9368672317851706e-69
939,19,40,50,25,0.01,0.3,1,2,2000,1,2.1035458514816383e-41
940,19,41,50,25,0.01,0.3,1,2,2000,1,1.923893193049224e-67
941,19,42,50,25,0.01,0.3,1,2,2000,1,7.009874865969431e-57
942,19,43,50,25,0.01,0.3,1,2,2000,1,1.12799433378541e-99
943,19,44,50,25,0.01,0.3,1,2,2000,1,4.420390286899918e-101
944,19,45,50,25,0.01,0.3,1,2,2000,1,1.7886210298518874e-99
945,19,46,50,25,0.01,0.3,1,2,2000,1,3.8863635435002613e-32
946,19,47,50,25,0.01,0.3,1,2,2000,1,7.716629490325837e-56
947,19,48,50,25,0.01,0.3,1,2,2000,1,2.1623776945468977e-44
948,19,49,50,25,0.01,0.3,1,2,2000,1,7.3813221880237535e-93
949,19,50,50,25,0.01,0.3,1,2,2000,1,5.164750973713822e-88
950,20,1,50,25,0.01,0.3,1,2,2000,1,5.471521232600463e-06
951,20,2,50,25,0.01,0.3,1,2,2000,1,5.2773133770992265e-06
952,20,3,50,25,0.01,0.3,1,2,2000,1,1.1626271227442562e-13
953,20,4,50,25,0.01,0.3,1,2,2000,1,2.7995193036462534e-06
954,20,5,50,25,0.01,0.3,1,2,2000,1,8.173702275262296e-14
955,20,6,50,25,0.01,0.3,1,2,2000,1,3.5911008950599595e-09
956,20,7,50,25,0.01,0.3,1,2,2000,1,9.277257694265832e-09
957,20,8,50,25,0.01,0.3,1,2,2000,1,4.548190347422192e-11
958,20,9,50,25,0.01,0.3,1,2,2000,1,2.3245512360297074e-11
959,20,10,50,25,0.01,0.3,1,2,2000,1,6.824816719050165e-07
960,20,11,50,25,0.01,0.3,1,2,2000,1,1.0586909846568523e-09
961,20,12,50,25,0.01,0.3,1,2,2000,1,4.48656847750916e-07
962,20,13,50,25,0.01,0.3,1,2,2000,1,1.1191208064906414e-05
963,20,14,50,25,0.01,0.3,1,2,2000,1,1.5000425410836433e-06
964,20,15,50,25,0.01,0.3,1,2,2000,1,0.0002565171866121505
965,20,16,50,25,0.01,0.3,1,2,2000,1,1.6564385681637462e-07
966,20,17,50,25,0.01,0.3,1,2,2000,1,3.1408351457383044e-15
967,20,18,50,25,0.01,0.3,1,2,2000,1,6.965317593382663e-08
968,20,19,50,25,0.01,0.3,1,2,2000,1,4.375378879644656e-09
969,20,20,50,25,0.01,0.3,1,2,2000,1,8.551695383883921e-08
970,20,21,50,25,0.01,0.3,1,2,2000,1,1.9382987842633124e-06
971,20,22,50,25,0.01,0.3,1,2,2000,1,1.1876380528507686e-12
972,20,23,50,25,0.01,0.3,1,2,2000,1,9.202986801797262e-07
973,20,24,50,25,0.01,0.3,1,2,2000,1,2.872172719215669e-14
974,20,25,50,25,0.01,0.3,1,2,2000,1,1.102622458278412e-19
975,20,26,50,25,0.01,0.3,1,2,2000,1,1.302107590036394e-06
976,20,27,50,25,0.01,0.3,1,2,2000,1,3.137743736149652e-06
977,20,28,50,25,0.01,0.3,1,2,2000,1,1.4958888127322536e-05
978,20,29,50,25,0.01,0.3,1,2,2000,1,1.9718311237633374e-09
979,20,30,50,25,0.01,0.3,1,2,2000,1,6.645494617380255e-05
980,20,31,50,25,0.01,0.3,1,2,2000,1,9.84291715703226e-12
981,20,32,50,25,0.01,0.3,1,2,2000,1,3.240851474987416e-05
982,20,33,50,25,0.01,0.3,1,2,2000,1,1.2563292968635142e-05
983,20,34,50,25,0.01,0.3,1,2,2000,1,2.6140184768093954e-06
984,20,35,50,25,0.01,0.3,1,2,2000,1,3.131571080578809e-11
985,20,36,50,25,0.01,0.3,1,2,2000,1,3.644057338951886e-11
986,20,37,50,25,0.01,0.3,1,2,2000,1,4.998317760031392e-07
987,20,38,50,25,0.01,0.3,1,2,2000,1,0.00014795617933589957
988,20,39,50,25,0.01,0.3,1,2,2000,1,5.218884228404955e-07
989,20,40,50,25,0.01,0.3,1,2,2000,1,4.344204123113993e-06
990,20,41,50,25,0.01,0.3,1,2,2000,1,1.6681702944887665e-12
991,20,42,50,25,0.01,0.3,1,2,2000,1,2.1511192641556134e-05
992,20,43,50,25,0.01,0.3,1,2,2000,1,4.090725771130932e-09
993,20,44,50,25,0.01,0.3,1,2,2000,1,1.9330870946561965e-18
994,20,45,50,25,0.01,0.3,1,2,2000,1,7.943351011988428e-07
995,20,46,50,25,0.01,0.3,1,2,2000,1,1.2824319676695553e-10
996,20,47,50,25,0.01,0.3,1,2,2000,1,1.1402937682081581e-11
997,20,48,50,25,0.01,0.3,1,2,2000,1,3.547806490219399e-09
998,20,49,50,25,0.01,0.3,1,2,2000,1,3.330817279768889e-11
999,20,50,50,25,0.01,0.3,1,2,2000,1,1.9832597681357818e-07
1000,21,1,50,25,0.01,0.3,1,2,2000,1,0.7919362446412294
1001,21,2,50,25,0.01,0.3,1,2,2000,1,0.9179007291292716
1002,21,3,50,25,0.01,0.3,1,2,2000,1,0.7215365553453175
1003,21,4,50,25,0.01,0.3,1,2,2000,1,0.5312928761962881
1004,21,5,50,25,0.01,0.3,1,2,2000,1,0.002145683465912695
1005,21,6,50,25,0.01,0.3,1,2,2000,1,0.0010865654474406477
1006,21,7,50,25,0.01,0.3,1,2,2000,1,0.7457454851750741
1007,21,8,50,25,0.01,0.3,1,2,2000,1,0.019151371424292365
1008,21,9,50,25,0.01,0.3,1,2,2000,1,0.17460233917498763
1009,21,10,50,25,0.01,0.3,1,2,2000,1,0.9790504792265623
1010,21,11,50,25,0.01,0.3,1,2,2000,1,0.9678311320109119
1011,21,12,50,25,0.01,0.3,1,2,2000,1,0.00021858885309241385
1012,21,13,50,25,0.01,0.3,1,2,2000,1,0.8830127527446112
1013,21,14,50,25,0.01,0.3,1,2,2000,1,0.42879605478506366
1014,21,15,50,25,0.01,0.3,1,2,2000,1,0.6940914702780132
1015,21,16,50,25,0.01,0.3,1,2,2000,1,0.019723763639513094
1016,21,17,50,25,0.01,0.3,1,2,2000,1,0.27213675699891904
1017,21,18,50,25,0.01,0.3,1,2,2000,1,0.022035773896488278
1018,21,19,50,25,0.01,0.3,1,2,2000,1,7.653692783235423e-05
1019,21,20,50,25,0.01,0.3,1,2,2000,1,0.13089902796239478
1020,21,21,50,25,0.01,0.3,1,2,2000,1,0.6997364640031015
1021,21,22,50,25,0.01,0.3,1,2,2000,1,0.004535202090915105
1022,21,23,50,25,0.01,0.3,1,2,2000,1,0.001657066677009645
1023,21,24,50,25,0.01,0.3,1,2,2000,1,0.9829281086945746
1024,21,25,50,25,0.01,0.3,1,2,2000,1,0.3677638000815825
1025,21,26,50,25,0.01,0.3,1,2,2000,1,0.16807721345794885
1026,21,27,50,25,0.01,0.3,1,2,2000,1,0.8620499524363736
1027,21,28,50,25,0.01,0.3,1,2,2000,1,0.00025274978381736624
1028,21,29,50,25,0.01,0.3,1,2,2000,1,0.17515502247760045
1029,21,30,50,25,0.01,0.3,1,2,2000,1,0.0009001962684346645
1030,21,31,50,25,0.01,0.3,1,2,2000,1,0.002865357472083746
1031,21,32,50,25,0.01,0.3,1,2,2000,1,0.33154966575890643
1032,21,33,50,25,0.01,0.3,1,2,2000,1,0.701577024418558
1033,21,34,50,25,0.01,0.3,1,2,2000,1,0.00841263868555817
1034,21,35,50,25,0.01,0.3,1,2,2000,1,0.84052949967568
1035,21,36,50,25,0.01,0.3,1,2,2000,1,0.7284570294796591
1036,21,37,50,25,0.01,0.3,1,2,2000,1,0.11365562437824858
1037,21,38,50,25,0.01,0.3,1,2,2000,1,0.0020101033556016445
1038,21,39,50,25,0.01,0.3,1,2,2000,1,0.0006356425662637789
1039,21,40,50,25,0.01,0.3,1,2,2000,1,0.011612141244128989
1040,21,41,50,25,0.01,0.3,1,2,2000,1,0.22602944885331586
1041,21,42,50,25,0.01,0.3,1,2,2000,1,0.005484767192018445
1042,21,43,50,25,0.01,0.3,1,2,2000,1,0.9846288933817287
1043,21,44,50,25,0.01,0.3,1,2,2000,1,0.9332573156798967
1044,21,45,50,25,0.01,0.3,1,2,2000,1,0.46849287805071804
1045,21,46,50,25,0.01,0.3,1,2,2000,1,0.9857350958224255
1046,21,47,50,25,0.01,0.3,1,2,2000,1,0.4836962415663144
1047,21,48,50,25,0.01,0.3,1,2,2000,1,0.5559930768645549
1048,21,49,50,25,0.01,0.3,1,2,2000,1,0.9191166044792032
1049,21,50,50,25,0.01,0.3,1,2,2000,1,0.000158653957954007
1050,22,1,50,25,0.01,0.3,1,2,2000,1,0.011274576571112381
1051,22,2,50,25,0.01,0.3,1,2,2000,1,0.06476895607781974
1052,22,3,50,25,0.01,0.3,1,2,2000,1,3.2478624228934225e-05
1053,22,4,50,25,0.01,0.3,1,2,2000,1,0.9951347087827314
1054,22,5,50,25,0.01,0.3,1,2,2000,1,0.955201454656474
1055,22,6,50,25,0.01,0.3,1,2,2000,1,0.9450497464952893
1056,22,7,50,25,0.01,0.3,1,2,2000,1,0.013032313027764225
1057,22,8,50,25,0.01,0.3,1,2,2000,1,0.44910837696965095
1058,22,9,50,25,0.01,0.3,1,2,2000,1,0.9869151560324531
1059,22,10,50,25,0.01,0.3,1,2,2000,1,0.9368969863146379
1060,22,11,50,25,0.01,0.3,1,2,2000,1,0.9688563799977863
1061,22,12,50,25,0.01,0.3,1,2,2000,1,0.9853662690056284
1062,22,13,50,25,0.01,0.3,1,2,2000,1,0.07226249348209551
1063,22,14,50,25,0.01,0.3,1,2,2000,1,0.9587741874600513
1064,22,15,50,25,0.01,0.3,1,2,2000,1,0.23688382122045853
1065,22,16,50,25,0.01,0.3,1,2,2000,1,0.5217866898023424
1066,22,17,50,25,0.01,0.3,1,2,2000,1,0.9826076560318243
1067,22,18,50,25,0.01,0.3,1,2,2000,1,0.0042465864211966
1068,22,19,50,25,0.01,0.3,1,2,2000,1,0.967400717287775
1069,22,20,50,25,0.01,0.3,1,2,2000,1,0.9685059186984104
1070,22,21,50,25,0.01,0.3,1,2,2000,1,0.9495255766411306
1071,22,22,50,25,0.01,0.3,1,2,2000,1,0.7101214653103998
1072,22,23,50,25,0.01,0.3,1,2,2000,1,0.16582696735897626
1073,22,24,50,25,0.01,0.3,1,2,2000,1,0.23014568453589107
1074,22,25,50,25,0.01,0.3,1,2,2000,1,0.4730543818646866
1075,22,26,50,25,0.01,0.3,1,2,2000,1,0.9790521258422563
1076,22,27,50,25,0.01,0.3,1,2,2000,1,0.01037223047127793
1077,22,28,50,25,0.01,0.3,1,2,2000,1,5.5448759252655025e-05
1078,22,29,50,25,0.01,0.3,1,2,2000,1,0.9843411862359219
1079,22,30,50,25,0.01,0.3,1,2,2000,1,0.7984607345064243
1080,22,31,50,25,0.01,0.3,1,2,2000,1,0.2529096216435325
1081,22,32,50,25,0.01,0.3,1,2,2000,1,0.8458545108746213
1082,22,33,50,25,0.01,0.3,1,2,2000,1,0.9595427957123291
1083,22,34,50,25,0.01,0.3,1,2,2000,1,0.9940737396797776
1084,22,35,50,25,0.01,0.3,1,2,2000,1,2.566506749146669e-05
1085,22,36,50,25,0.01,0.3,1,2,2000,1,0.9903714914291712
1086,22,37,50,25,0.01,0.3,1,2,2000,1,0.4340119079984339
1087,22,38,50,25,0.01,0.3,1,2,2000,1,0.9712111126762693
1088,22,39,50,25,0.01,0.3,1,2,2000,1,0.09930052633582798
1089,22,40,50,25,0.01,0.3,1,2,2000,1,0.297102351429369
1090,22,41,50,25,0.01,0.3,1,2,2000,1,0.9870300063587893
1091,22,42,50,25,0.01,0.3,1,2,2000,1,0.9450339102206957
1092,22,43,50,25,0.01,0.3,1,2,2000,1,0.008860420150911819
1093,22,44,50,25,0.01,0.3,1,2,2000,1,0.26127503678053343
1094,22,45,50,25,0.01,0.3,1,2,2000,1,0.9944665915601466
1095,22,46,50,25,0.01,0.3,1,2,2000,1,0.2157273829468804
1096,22,47,50,25,0.01,0.3,1,2,2000,1,0.6701498846570124
